customer_id,country,first_purchase,last_purchase,n_orders,total_spent,avg_basket,recency_days,tenure_days
55139,United Kingdom,2009-11-19 12:20:00,2011-11-20 12:20:00,5.9,409.89,70.49,19.5,731.38
44572,United Kingdom,2010-10-12 12:20:00,2011-11-10 12:20:00,2.06,115.55,58.31,29.28,394.77
18533,United Kingdom,2009-11-06 12:20:00,2011-11-25 12:20:00,7.8,449.25,43.11,14.43,749.01
20408,United Kingdom,2010-02-19 12:20:00,2011-12-08 12:20:00,16.02,893.72,50.77,1.86,657.57
53295,United Kingdom,2009-09-05 12:20:00,2011-04-06 12:20:00,1.8,207.5,101.22,247.85,578.73
40203,United Kingdom,2010-08-14 12:20:00,2011-10-27 12:20:00,4.71,76.58,15.12,43.91,439.47
38719,United Kingdom,2009-01-18 12:20:00,2011-01-25 12:20:00,4.03,289.71,62.15,318.19,737.82
61533,United Kingdom,2008-11-05 12:20:00,2010-10-01 12:20:00,2.05,395.32,210.57,434.22,695.38
34756,United Kingdom,2010-04-22 12:20:00,2011-11-16 12:20:00,5.56,278.19,49.22,23.25,573.79
49793,United Kingdom,2009-03-26 12:20:00,2011-06-06 12:20:00,4.34,350.49,91.75,186.92,802.88
51878,United Kingdom,2009-11-17 12:20:00,2011-01-17 12:20:00,4.54,115.77,30.05,326.68,426.74
17253,United Kingdom,2011-11-21 12:59:00,2011-11-21 12:59:00,1.0,25.9,25.9,17.0,17.0
49772,United Kingdom,2010-11-11 12:20:00,2011-06-26 12:20:00,3.99,339.02,91.75,166.36,227.89
43052,United Kingdom,2009-06-30 12:20:00,2011-06-10 12:20:00,4.26,99.54,23.99,182.18,710.24
51427,France,2011-04-18 12:20:00,2011-11-25 12:20:00,3.12,117.62,42.18,14.21,221.91
62820,United Kingdom,2007-08-19 12:20:00,2009-12-11 12:20:00,2.15,592.69,325.71,728.96,845.93
56703,United Kingdom,2008-12-17 12:20:00,2011-01-27 12:20:00,12.67,811.04,51.72,316.99,771.59
15541,United Kingdom,2011-08-17 14:58:00,2011-08-17 14:58:00,1.0,28.78,28.78,113.0,113.0
48104,Belgium,2010-10-13 12:20:00,2011-06-04 12:20:00,3.1,55.72,21.48,188.23,234.17
19740,United Kingdom,2009-11-16 12:20:00,2011-12-06 12:20:00,13.72,721.03,53.87,3.33,750.43
60459,United Kingdom,2010-10-04 12:20:00,2011-10-05 12:20:00,5.14,58.54,13.24,65.43,366.56
18136,United Kingdom,2010-09-14 15:50:00,2010-09-14 15:50:00,1.0,40.2,40.2,450.0,450.0
12925,United Kingdom,2011-09-26 11:05:00,2011-09-26 11:05:00,1.0,20.8,20.8,74.0,74.0
15500,United Kingdom,2011-09-19 13:47:00,2011-12-01 13:47:00,3.0,68.9,22.96666666666667,7.0,80.0
63009,Norway,2011-06-05 12:20:00,2011-11-03 12:20:00,2.24,1170.64,491.45,36.62,151.12
35392,United Kingdom,2009-06-25 12:20:00,2011-03-02 12:20:00,2.04,66.6,37.92,282.41,615.72
17741,United Kingdom,2010-10-29 11:59:00,2010-10-29 11:59:00,1.0,15.6,15.6,406.0,406.0
28931,United Kingdom,2009-08-19 12:20:00,2011-06-30 12:20:00,30.44,586.47,23.04,162.86,680.82
15498,United Kingdom,2009-12-16 17:27:00,2011-12-07 12:48:00,31.0,3059.48,98.69290322580646,1.0,722.0
33665,United Kingdom,2010-02-03 12:20:00,2011-10-30 12:20:00,3.65,165.18,33.2,40.1,634.83
23562,United Kingdom,2009-04-27 12:20:00,2010-09-08 12:20:00,1.06,12.78,10.94,457.98,499.64
61089,Bahrain,2009-12-13 12:20:00,2011-05-09 12:20:00,2.01,258.25,133.58,214.82,512.76
17085,United Kingdom,2009-12-06 12:16:00,2011-08-08 14:15:00,23.0,1013.23,44.053478260869575,122.0,733.0
60410,United Kingdom,2010-08-02 12:20:00,2011-11-09 12:20:00,3.38,56.5,20.53,30.35,464.74
37567,United Kingdom,2011-02-01 12:20:00,2011-11-25 12:20:00,4.42,90.84,27.9,14.58,297.41
33303,United Kingdom,2009-10-21 12:20:00,2011-10-10 12:20:00,6.09,227.29,41.39,60.07,719.37
13619,United Kingdom,2010-02-03 14:16:00,2010-06-13 11:39:00,2.0,91.4,45.7,544.0,673.0
18805,United Kingdom,2009-10-06 12:20:00,2011-12-07 12:20:00,16.69,590.76,29.91,2.15,792.98
14225,United Kingdom,2010-01-12 15:02:00,2010-08-04 09:39:00,3.0,122.1,40.7,492.0,695.0
58781,Italy,2010-03-14 12:20:00,2011-11-24 12:20:00,3.1,398.71,123.75,15.53,620.4
38394,Germany,2010-04-20 12:20:00,2011-03-16 12:20:00,0.93,38.3,33.59,268.45,330.99
62404,United Kingdom,2010-08-13 12:20:00,2011-09-11 12:20:00,1.72,358.67,211.79,89.23,394.01
13537,United Kingdom,2010-09-14 10:41:00,2010-10-10 12:45:00,2.0,72.75,36.375,424.0,451.0
32725,United Kingdom,2010-04-15 12:20:00,2011-11-29 12:20:00,10.19,309.37,25.09,10.93,593.87
51709,United Kingdom,2009-02-28 12:20:00,2010-09-08 12:20:00,2.64,108.05,38.54,457.24,557.45
55290,United Kingdom,2010-03-23 12:20:00,2011-11-30 12:20:00,3.03,440.18,152.35,9.72,617.89
37023,United Kingdom,2010-03-21 12:20:00,2011-08-24 12:20:00,2.68,144.84,40.63,107.7,521.67
62545,United Kingdom,2010-04-04 12:20:00,2011-08-10 12:20:00,6.81,65.95,10.57,121.62,493.92
46984,United Kingdom,2011-09-18 12:20:00,2011-11-27 12:20:00,2.26,43.25,25.78,12.95,70.11
28302,United Kingdom,2009-03-23 12:20:00,2011-05-04 12:20:00,14.29,1144.88,83.61,219.72,772.96
38977,United Kingdom,2009-01-19 12:20:00,2010-09-08 12:20:00,6.01,171.59,27.03,457.58,597.19
16141,United Kingdom,2010-10-18 14:12:00,2011-09-12 13:11:00,2.0,50.400000000000006,25.200000000000003,87.0,416.0
32780,United Kingdom,2010-09-28 12:20:00,2011-12-02 12:20:00,13.56,286.6,24.61,7.85,430.28
23688,United Kingdom,2008-08-27 12:20:00,2010-06-08 12:20:00,1.1,24.33,23.01,549.57,650.34
46150,United Kingdom,2009-03-08 12:20:00,2010-10-29 12:20:00,1.97,128.86,71.92,406.58,600.52
36423,United Kingdom,2009-08-09 12:20:00,2011-06-13 12:20:00,3.17,147.73,44.8,179.5,673.7
57400,United Kingdom,2010-08-27 12:20:00,2011-12-06 12:20:00,2.81,61.5,21.85,3.8,466.62
36542,United Kingdom,2009-07-12 12:20:00,2011-06-17 12:20:00,2.63,150.92,40.93,175.99,705.97
44437,United Kingdom,2011-02-11 12:20:00,2011-11-06 12:20:00,3.21,119.82,38.17,33.2,268.62
53653,United Kingdom,2011-11-19 12:20:00,2011-11-30 12:20:00,0.92,15.41,12.79,9.69,11.9
15436,United Kingdom,2011-04-19 16:52:00,2011-11-27 16:05:00,3.0,37.8,12.6,11.0,233.0
34590,United Kingdom,2010-09-08 12:20:00,2011-11-24 12:20:00,6.73,209.73,33.53,15.44,442.91
53974,United Kingdom,2008-08-20 12:20:00,2010-07-21 12:20:00,3.12,190.73,55.7,506.34,700.95
21831,United Kingdom,2009-12-03 12:20:00,2011-10-25 12:20:00,22.27,1058.5,40.6,45.35,691.73
39186,United Kingdom,2009-09-06 12:20:00,2011-01-04 12:20:00,4.59,183.57,45.15,339.35,485.77
53434,United Kingdom,2011-11-24 12:20:00,2011-12-02 12:20:00,1.13,20.95,17.02,7.94,8.03
33541,United Kingdom,2010-01-16 12:20:00,2011-09-25 12:20:00,6.51,209.92,39.81,75.46,617.57
36530,United Kingdom,2010-04-30 12:20:00,2011-05-26 12:20:00,1.94,111.95,53.32,197.14,391.98
37101,United Kingdom,2009-02-07 12:20:00,2011-05-13 12:20:00,1.97,87.27,44.11,210.53,825.27
44589,United Kingdom,2010-04-27 12:20:00,2011-10-04 12:20:00,3.31,103.79,35.59,66.33,525.07
15108,Europe,2011-07-21 10:24:00,2011-07-21 10:24:00,1.0,159.4,159.4,141.0,141.0
34978,United Kingdom,2008-12-19 12:20:00,2010-10-10 12:20:00,2.08,88.24,44.47,425.16,660.89
51454,United Kingdom,2011-09-18 12:20:00,2011-11-21 12:20:00,2.09,113.93,48.25,18.5,64.55
56475,United Kingdom,2008-10-04 12:20:00,2010-12-21 12:20:00,15.72,522.34,37.62,353.42,808.29
50248,United Kingdom,2009-08-26 12:20:00,2011-10-19 12:20:00,4.93,526.93,94.78,51.32,784.86
59399,United Kingdom,2009-09-21 12:20:00,2011-01-03 12:20:00,2.66,49.62,17.03,340.85,469.28
19211,United Kingdom,2009-12-02 12:20:00,2011-11-22 12:20:00,18.35,732.63,54.06,17.22,720.79
33143,United Kingdom,2009-09-28 12:20:00,2011-10-06 12:20:00,5.09,189.8,44.48,64.01,738.73
33989,United Kingdom,2010-01-12 12:20:00,2011-11-01 12:20:00,6.63,355.77,48.5,38.65,658.68
35510,United Kingdom,2009-09-17 12:20:00,2010-12-16 12:20:00,3.31,60.9,21.23,358.03,455.62
33572,United Kingdom,2009-11-19 12:20:00,2011-10-25 12:20:00,4.73,332.1,71.95,45.34,705.38
39697,United Kingdom,2009-08-11 12:20:00,2010-11-14 12:20:00,0.87,38.02,36.9,390.62,460.26
14010,United Kingdom,2010-05-23 12:46:00,2010-05-23 12:46:00,1.0,27.3,27.3,564.0,564.0
20055,United Kingdom,2009-10-30 12:20:00,2011-12-09 12:20:00,12.55,1056.17,66.84,0.0,770.2
37622,United Kingdom,2011-01-04 12:20:00,2011-11-26 12:20:00,4.42,131.4,27.96,13.82,326.78
16383,United Kingdom,2010-02-04 13:18:00,2011-09-26 12:45:00,7.0,573.33,81.9042857142857,73.0,672.0
48421,United Kingdom,2008-11-10 12:20:00,2010-07-14 12:20:00,1.76,123.95,50.71,513.82,611.93
29162,United Kingdom,2009-12-01 12:20:00,2011-08-28 12:20:00,11.37,434.42,29.75,103.69,635.22
21525,United Kingdom,2009-12-06 12:20:00,2011-09-06 12:20:00,16.13,4770.1,360.49,94.52,639.68
40117,United Kingdom,2010-04-08 12:20:00,2011-10-11 12:20:00,4.45,108.76,25.08,59.3,551.67
12977,United Kingdom,2010-07-16 16:33:00,2011-07-06 16:40:00,3.0,70.04,23.346666666666668,155.0,510.0
52878,United Kingdom,2008-11-02 12:20:00,2010-09-22 12:20:00,1.9,69.28,28.09,443.76,689.78
15228,United Kingdom,2010-07-28 10:21:00,2011-10-04 13:56:00,4.0,181.65,45.4125,65.0,499.0
52741,United Kingdom,2007-12-05 12:20:00,2010-01-27 12:20:00,2.91,51.12,18.72,681.76,784.31
56124,Spain,2011-06-21 12:20:00,2011-10-29 12:20:00,2.04,66.69,32.35,41.93,130.68
18917,Iceland,2010-09-14 12:20:00,2011-12-08 12:20:00,8.67,1032.71,139.72,1.09,450.61
26367,United Kingdom,2008-06-26 12:20:00,2010-03-22 12:20:00,0.89,36.56,34.07,627.42,634.33
13000,United Kingdom,2009-12-14 17:03:00,2011-03-25 10:14:00,3.0,137.70000000000002,45.9,259.0,724.0
20601,Germany,2009-09-03 12:20:00,2011-11-14 12:20:00,15.3,1758.89,86.26,25.32,802.34
51757,United Kingdom,2009-07-22 12:20:00,2011-03-18 12:20:00,4.78,98.22,21.25,266.51,604.36
19802,United Kingdom,2010-03-27 12:20:00,2011-11-28 12:20:00,18.33,1269.07,65.58,11.18,611.5
57078,United Kingdom,2011-10-11 12:20:00,2011-11-10 12:20:00,0.91,32.36,31.28,29.69,30.35
15253,United Kingdom,2010-05-02 11:17:00,2011-09-12 12:32:00,5.0,297.35,59.46999999999999,87.0,586.0
44722,United Kingdom,2011-04-29 12:20:00,2011-09-25 12:20:00,1.9,78.96,47.51,75.43,149.56
20096,Germany,2010-03-18 12:20:00,2011-12-09 12:20:00,15.83,599.02,36.96,0.97,631.04
60022,United Kingdom,2011-10-15 12:20:00,2011-11-23 12:20:00,1.71,23.64,11.2,16.43,39.13
33285,United Kingdom,2010-05-05 12:20:00,2011-09-16 12:20:00,6.31,204.62,32.35,84.61,499.74
18407,United Kingdom,2010-01-22 12:20:00,2011-11-10 12:20:00,12.69,608.72,46.78,29.07,657.41
52451,United Kingdom,2009-11-03 12:20:00,2011-08-24 12:20:00,7.12,154.64,24.15,107.3,659.34
51008,Germany,2011-01-28 12:20:00,2011-09-07 12:20:00,2.2,50.2,21.63,93.66,222.94
24813,United Kingdom,2009-05-10 12:20:00,2010-09-28 12:20:00,0.99,14.63,13.36,437.5,506.72
21937,United Kingdom,2009-09-29 12:20:00,2011-10-31 12:20:00,18.18,1097.95,54.66,39.66,762.31
19660,Germany,2010-03-14 12:20:00,2011-12-09 12:20:00,13.83,558.64,33.39,0.97,635.88
38678,United Kingdom,2009-03-27 12:20:00,2010-11-21 12:20:00,3.49,177.57,39.96,383.29,604.27
46585,United Kingdom,2009-01-12 12:20:00,2010-11-01 12:20:00,3.04,353.68,126.07,403.54,658.92
61302,United Kingdom,2009-06-22 12:20:00,2011-01-13 12:20:00,2.28,166.99,77.3,330.51,570.49
63317,United Kingdom,2009-12-20 12:20:00,2011-07-22 12:20:00,5.27,22.17,3.73,140.79,579.53
29076,United Kingdom,2009-09-10 12:20:00,2011-07-29 12:20:00,6.38,836.36,110.09,133.68,687.2
14549,United Kingdom,2009-12-02 14:06:00,2011-02-01 13:47:00,4.0,197.32,49.33,310.0,736.0
39725,United Kingdom,2009-08-22 12:20:00,2010-11-16 12:20:00,1.0,37.13,28.8,388.49,451.6
34702,United Kingdom,2011-06-17 12:20:00,2011-12-06 12:20:00,6.68,299.86,41.93,3.37,172.28
29579,United Kingdom,2010-01-02 12:20:00,2010-12-28 12:20:00,0.87,31.7,27.7,346.61,360.37
53363,United Kingdom,2011-11-13 12:20:00,2011-11-27 12:20:00,0.94,24.63,24.56,12.51,14.96
21068,United Kingdom,2010-03-02 12:20:00,2011-11-25 12:20:00,10.57,412.89,43.48,14.16,633.88
61296,Portugal,2009-08-15 12:20:00,2010-11-07 12:20:00,2.23,183.33,89.59,397.41,449.53
14219,United Kingdom,2010-08-03 14:42:00,2011-12-05 16:23:00,2.0,8.52,4.26,3.0,492.0
51451,United Kingdom,2011-09-23 12:20:00,2011-12-01 12:20:00,2.57,126.71,38.45,8.88,69.67
41277,Germany,2010-02-17 12:20:00,2011-11-03 12:20:00,7.62,161.54,21.45,36.83,624.43
59535,United Kingdom,2008-01-25 12:20:00,2010-04-02 12:20:00,2.56,374.6,129.85,616.33,798.44
34706,United Kingdom,2011-01-24 12:20:00,2011-11-25 12:20:00,4.55,168.84,33.51,14.88,305.36
34744,United Kingdom,2011-07-18 12:20:00,2011-11-24 12:20:00,4.08,256.52,50.17,15.08,129.46
44865,United Kingdom,2011-02-26 12:20:00,2011-10-22 12:20:00,2.77,59.78,26.44,48.18,238.55
53775,United Kingdom,2008-07-05 12:20:00,2010-09-30 12:20:00,3.24,162.44,65.1,435.52,817.37
41942,United Kingdom,2010-02-19 12:20:00,2011-01-21 12:20:00,2.21,68.96,33.65,322.51,336.82
50950,United Kingdom,2010-11-06 12:20:00,2011-05-24 12:20:00,1.01,33.09,30.28,199.38,199.85
48035,United Kingdom,2011-04-07 12:20:00,2011-09-16 12:20:00,2.06,34.75,16.44,84.9,162.28
52646,United Kingdom,2009-01-20 12:20:00,2010-10-05 12:20:00,1.92,50.68,26.77,430.23,623.48
29090,United Kingdom,2009-12-17 12:20:00,2011-09-07 12:20:00,15.23,1192.37,91.49,93.11,629.9
12545,Spain,2011-03-25 12:04:00,2011-03-25 12:04:00,1.0,90.0,90.0,259.0,259.0
42620,United Kingdom,2011-06-22 12:20:00,2011-09-23 12:20:00,0.92,5.62,5.36,77.48,93.83
35503,United Kingdom,2009-03-02 12:20:00,2010-09-03 12:20:00,3.34,86.16,26.61,462.77,550.56
35592,United Kingdom,2009-04-01 12:20:00,2010-09-29 12:20:00,3.35,76.1,26.64,436.56,546.87
16031,United Kingdom,2011-04-06 14:23:00,2011-09-08 13:07:00,2.0,163.03,81.515,91.0,246.0
41810,United Kingdom,2009-06-12 12:20:00,2011-02-16 12:20:00,3.45,46.11,16.86,296.98,614.74
46608,United Kingdom,2009-05-08 12:20:00,2011-03-02 12:20:00,2.27,341.86,165.25,282.34,663.47
48228,United Kingdom,2010-03-15 12:20:00,2011-07-16 12:20:00,1.8,68.48,38.22,146.44,488.0
59905,United Kingdom,2010-09-17 12:20:00,2011-10-10 12:20:00,2.83,17.06,4.99,60.54,388.98
40813,France,2010-01-16 12:20:00,2011-10-14 12:20:00,6.87,156.77,23.17,56.97,636.69
43416,Switzerland,2009-11-15 12:20:00,2011-08-25 12:20:00,4.25,149.44,37.4,106.44,648.21
48572,United Kingdom,2008-08-25 12:20:00,2010-05-08 12:20:00,2.22,145.47,75.61,580.28,621.73
33897,United Kingdom,2009-11-14 12:20:00,2011-10-25 12:20:00,4.8,167.66,37.14,45.62,710.34
23748,United Kingdom,2008-05-22 12:20:00,2010-03-25 12:20:00,1.05,17.57,15.48,624.64,672.86
28319,United Kingdom,2010-02-11 12:20:00,2011-09-04 12:20:00,8.04,370.11,57.81,96.06,570.67
49811,United Kingdom,2009-12-30 12:20:00,2011-06-13 12:20:00,5.61,946.68,180.22,179.7,530.61
60295,United Kingdom,2011-02-04 12:20:00,2011-10-08 12:20:00,2.14,82.01,38.38,62.22,246.5
41241,United Kingdom,2009-11-18 12:20:00,2011-10-12 12:20:00,10.95,346.37,27.68,58.27,693.33
50415,United Kingdom,2011-01-18 12:20:00,2011-10-31 12:20:00,3.21,51.82,17.67,39.78,286.72
38911,United Kingdom,2008-10-09 12:20:00,2010-11-08 12:20:00,4.05,345.09,97.32,396.1,760.97
53383,United Kingdom,2011-10-13 12:20:00,2011-11-11 12:20:00,1.11,17.09,15.27,28.22,29.68
58553,Australia,2010-03-05 12:20:00,2011-03-28 12:20:00,1.91,77.74,35.51,256.62,388.1
57589,United Kingdom,2011-05-14 12:20:00,2011-10-09 12:20:00,2.08,167.13,81.81,61.6,148.87
57311,United Kingdom,2011-07-28 12:20:00,2011-11-16 12:20:00,3.19,49.21,17.54,23.39,111.06
46222,United Kingdom,2009-11-02 12:20:00,2010-12-15 12:20:00,3.44,185.67,68.92,359.98,408.48
43731,United Kingdom,2008-04-07 12:20:00,2010-02-26 12:20:00,1.05,87.83,72.27,651.95,690.67
12804,Netherlands,2010-07-27 13:52:00,2010-08-31 11:58:00,2.0,60.6,30.3,465.0,499.0
44529,United Kingdom,2009-12-22 12:20:00,2011-09-28 12:20:00,3.4,120.46,37.07,72.03,645.9
32352,United Kingdom,2009-12-13 12:20:00,2011-12-09 12:20:00,7.64,300.76,44.88,0.0,726.1
51354,United Kingdom,2011-02-17 12:20:00,2011-11-21 12:20:00,2.73,115.15,35.11,18.1,277.55
51930,United Kingdom,2009-06-09 12:20:00,2011-03-10 12:20:00,5.62,129.67,23.21,274.25,639.34
18645,United Kingdom,2009-12-31 12:20:00,2011-11-22 12:20:00,13.72,2571.45,167.7,17.44,691.35
42100,United Kingdom,2009-02-19 12:20:00,2010-12-17 12:20:00,1.93,56.06,25.89,357.78,666.22
61639,United Kingdom,2008-09-23 12:20:00,2010-08-26 12:20:00,2.04,1040.62,482.99,470.66,702.11
58812,United Kingdom,2008-04-29 12:20:00,2010-06-24 12:20:00,3.36,384.03,131.72,533.53,786.06
18537,United Kingdom,2009-08-26 12:20:00,2011-11-25 12:20:00,20.63,921.58,44.78,14.67,821.77
31514,United Kingdom,2008-01-20 12:20:00,2010-02-05 12:20:00,1.06,55.21,52.99,672.17,747.81
27150,United Kingdom,2009-06-28 12:20:00,2011-08-10 12:20:00,4.7,166.39,38.71,121.95,773.73
52722,United Kingdom,2008-07-18 12:20:00,2010-04-29 12:20:00,2.12,69.73,31.85,589.65,650.3
34440,United Kingdom,2010-01-23 12:20:00,2011-12-09 12:20:00,6.24,326.44,58.33,0.0,685.05
25567,United Kingdom,2008-09-21 12:20:00,2010-08-25 12:20:00,1.72,21.92,10.93,471.21,703.13
36975,United Kingdom,2009-08-19 12:20:00,2011-05-25 12:20:00,2.09,78.9,32.59,198.98,644.5
51169,United Kingdom,2011-03-04 12:20:00,2011-07-26 12:20:00,0.97,32.24,27.64,136.01,144.17
15628,United Kingdom,2009-12-13 13:39:00,2011-12-05 10:24:00,16.0,772.4000000000001,48.275000000000006,4.0,725.0
54279,Germany,2007-11-02 12:20:00,2009-12-29 12:20:00,2.2,214.1,105.67,710.53,788.21
44695,United Kingdom,2011-09-08 12:20:00,2011-11-03 12:20:00,1.88,81.05,32.91,36.72,56.68
12552,Italy,2011-10-31 12:11:00,2011-10-31 12:11:00,1.0,38.25,38.25,39.0,39.0
55897,United Kingdom,2011-10-23 12:20:00,2011-11-17 12:20:00,0.93,54.66,47.33,22.44,25.46
14652,United Kingdom,2011-09-23 14:21:00,2011-09-23 14:21:00,1.0,36.81,36.81,76.0,76.0
57406,United Kingdom,2011-07-12 12:20:00,2011-11-30 12:20:00,4.39,44.85,10.67,9.67,141.88
60863,United Kingdom,2008-03-01 12:20:00,2010-02-17 12:20:00,1.92,29.54,13.63,660.28,718.79
29562,United Kingdom,2010-01-11 12:20:00,2011-01-11 12:20:00,1.03,11.27,8.84,332.19,365.16
21304,United Kingdom,2011-02-06 12:20:00,2011-11-15 12:20:00,10.0,556.86,51.48,24.96,282.6
18216,United Kingdom,2011-11-08 16:55:00,2011-11-08 16:55:00,1.0,68.10000000000001,68.10000000000001,30.0,30.0
36913,United Kingdom,2010-03-01 12:20:00,2011-09-08 12:20:00,3.32,128.17,49.89,92.55,556.62
30080,United Kingdom,2009-09-05 12:20:00,2010-11-23 12:20:00,1.04,23.06,20.09,381.17,444.64
40367,United Kingdom,2010-08-02 12:20:00,2011-11-08 12:20:00,5.97,140.3,22.1,31.59,463.71
49786,United Kingdom,2010-05-07 12:20:00,2011-07-28 12:20:00,4.71,324.63,75.11,134.07,447.87
39320,United Kingdom,2008-08-04 12:20:00,2010-11-01 12:20:00,4.02,269.74,76.37,403.94,819.68
17839,United Kingdom,2011-10-28 17:27:00,2011-10-28 17:27:00,1.0,1.25,1.25,41.0,41.0
21703,United Kingdom,2009-12-09 12:20:00,2011-10-26 12:20:00,13.65,607.44,44.57,44.05,686.53
25721,United Kingdom,2007-08-19 12:20:00,2009-10-21 12:20:00,0.86,10.22,9.7,779.68,794.75
26014,United Kingdom,2008-10-23 12:20:00,2010-05-19 12:20:00,0.96,35.78,34.61,569.51,573.3
54071,United Kingdom,2008-07-12 12:20:00,2010-09-09 12:20:00,3.32,175.94,54.91,456.04,789.12
47143,United Kingdom,2010-04-03 12:20:00,2011-11-30 12:20:00,1.73,36.13,19.7,9.94,606.0
17705,United Kingdom,2010-05-12 09:47:00,2011-11-09 15:50:00,6.0,163.0,27.166666666666668,29.0,576.0
37725,United Kingdom,2010-04-29 12:20:00,2011-11-24 12:20:00,4.94,101.24,23.78,15.88,574.49
60755,United Kingdom,2009-09-16 12:20:00,2011-04-26 12:20:00,2.57,582.89,182.77,227.37,587.76
49949,United Kingdom,2009-12-26 12:20:00,2011-09-16 12:20:00,6.87,438.87,64.81,84.88,629.69
28705,United Kingdom,2009-08-17 12:20:00,2011-06-14 12:20:00,10.05,558.82,74.3,178.66,666.93
57334,United Kingdom,2011-07-28 12:20:00,2011-11-17 12:20:00,2.85,48.89,15.21,22.62,112.08
28996,United Kingdom,2009-05-03 12:20:00,2011-06-25 12:20:00,26.76,615.99,25.58,167.15,783.3
21704,United Kingdom,2010-02-03 12:20:00,2011-10-27 12:20:00,6.44,544.64,70.91,43.88,631.28
35301,United Kingdom,2009-03-04 12:20:00,2011-04-05 12:20:00,3.38,117.65,41.49,248.09,762.32
40722,United Kingdom,2010-10-03 12:20:00,2011-11-03 12:20:00,4.31,96.26,15.81,36.54,396.66
49613,France,2009-10-14 12:20:00,2011-08-14 12:20:00,4.48,1965.78,439.1,117.68,669.12
17772,United Kingdom,2010-11-12 11:31:00,2011-11-29 11:05:00,3.0,57.1,19.03333333333333,10.0,392.0
16345,United Kingdom,2010-08-13 17:13:00,2011-10-26 16:03:00,2.0,22.800000000000004,11.400000000000002,43.0,482.0
28578,United Kingdom,2009-06-01 12:20:00,2011-06-06 12:20:00,9.38,604.57,58.05,186.98,735.43
56971,United Kingdom,2008-10-01 12:20:00,2010-09-06 12:20:00,5.38,548.99,80.6,459.83,705.22
33126,United Kingdom,2009-10-21 12:20:00,2011-12-02 12:20:00,7.96,299.24,43.53,7.29,772.47
49826,United Kingdom,2010-02-10 12:20:00,2011-08-18 12:20:00,5.7,331.47,71.25,113.06,554.69
18442,United Kingdom,2009-09-18 12:20:00,2011-12-09 12:20:00,22.31,1806.44,104.65,0.0,812.48
61030,United Kingdom,2010-07-28 12:20:00,2011-09-05 12:20:00,2.02,17.41,8.81,95.08,404.07
37357,United Kingdom,2010-03-22 12:20:00,2011-11-21 12:20:00,4.59,95.87,18.44,18.68,609.6
60817,United Kingdom,2009-02-15 12:20:00,2010-11-18 12:20:00,2.12,23.34,12.15,386.93,641.28
50704,United Kingdom,2011-02-02 12:20:00,2011-11-01 12:20:00,2.95,66.05,17.77,38.32,272.68
57219,Italy,2011-09-05 12:20:00,2011-10-25 12:20:00,0.98,56.59,54.9,45.12,50.09
41855,United Kingdom,2009-05-06 12:20:00,2010-12-30 12:20:00,3.33,47.99,20.78,344.19,603.78
40715,France,2010-07-04 12:20:00,2011-10-10 12:20:00,5.72,116.2,20.63,60.15,463.61
40304,United Kingdom,2010-11-27 12:20:00,2011-10-02 12:20:00,3.4,109.75,34.21,68.38,309.08
27220,United Kingdom,2009-08-26 12:20:00,2011-04-19 12:20:00,5.68,170.85,34.59,234.28,601.55
22127,United Kingdom,2010-01-22 12:20:00,2011-10-25 12:20:00,8.03,380.18,43.86,45.92,641.6
61156,Switzerland,2010-02-22 12:20:00,2011-08-10 12:20:00,2.19,316.86,187.93,121.19,534.23
28432,United Kingdom,2009-08-29 12:20:00,2011-05-26 12:20:00,16.5,708.4,41.34,197.78,635.3
22481,United Kingdom,2009-11-20 12:20:00,2011-10-03 12:20:00,6.21,461.74,82.89,67.92,682.94
29650,United Kingdom,2010-02-28 12:20:00,2011-01-25 12:20:00,0.87,8.08,7.91,318.63,331.97
28051,United Kingdom,2009-08-21 12:20:00,2011-05-29 12:20:00,6.04,276.19,49.26,194.78,646.51
61550,United Kingdom,2009-08-29 12:20:00,2011-01-18 12:20:00,2.08,449.52,191.04,325.85,507.74
35273,United Kingdom,2009-04-29 12:20:00,2011-01-17 12:20:00,2.07,125.75,62.91,326.79,628.95
60041,United Kingdom,2010-04-06 12:20:00,2011-11-14 12:20:00,1.99,18.78,8.72,25.01,587.83
19948,France,2010-03-03 12:20:00,2011-12-06 12:20:00,16.29,503.72,41.41,3.59,643.56
50685,United Kingdom,2010-02-09 12:20:00,2011-09-11 12:20:00,2.63,53.33,17.79,89.86,579.48
21808,United Kingdom,2009-09-03 12:20:00,2011-11-07 12:20:00,9.11,615.74,73.0,32.73,795.59
39351,United Kingdom,2009-01-22 12:20:00,2010-11-06 12:20:00,4.47,197.52,40.84,398.06,653.89
36674,United Kingdom,2009-04-29 12:20:00,2011-04-26 12:20:00,2.87,124.98,39.67,227.71,727.42
58804,United Kingdom,2008-06-23 12:20:00,2010-06-09 12:20:00,4.73,843.52,159.63,548.19,716.28
17180,United Kingdom,2010-03-15 14:01:00,2011-01-27 18:05:00,6.0,150.79,25.131666666666664,315.0,633.0
23618,United Kingdom,2009-06-23 12:20:00,2010-10-12 12:20:00,0.99,30.75,27.29,423.95,476.76
15808,United Kingdom,2009-12-01 16:30:00,2011-02-06 14:33:00,21.0,3907.84,186.08761904761903,305.0,737.0
